4.525278441653794914e+01,3.393958831240346541e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.147986277080115514e+01,1.156319610413448906e+01
4.525278441653794914e+01,3.393958831240346541e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,2.270972554160231027e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.147986277080115514e+01,1.164652943746782299e+01,1.172986277080115691e+01,1.181319610413449084e+01
3.402292164573679401e+01,3.393958831240346541e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,2.262639220826897812e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.197986277080115869e+01,1.206319610413449261e+01
3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240346541e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,2.262639220826897812e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.214652943746782654e+01
3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,2.270972554160230672e+01,2.262639220826897812e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240346541e+01,3.393958831240345830e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448551e+01,1.131319610413448551e+01,1.131319610413448551e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240346541e+01,3.393958831240346541e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448551e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240346541e+01,3.393958831240346541e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240346541e+01,3.393958831240346541e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448551e+01,1.131319610413448729e+01,1.131319610413448729e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240345830e+01,3.393958831240346541e+01,3.393958831240346541e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,2.262639220826897457e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448729e+01,1.131319610413448551e+01,1.131319610413448551e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
